Code,Title,Season,Episode,Rating,Episode Number,Number of Episodes,Prop Through Series,main_character_left
tt0438719,Life with Derek,4.0,13.0,8.8,65.0,70,0.9285714285714286,0
tt0438719,Life with Derek,4.0,15.0,7.7,67.0,70,0.9571428571428572,0
tt0438719,Life with Derek,4.0,16.0,8.9,68.0,70,0.9714285714285714,0
tt0439100,Weeds,1.0,2.0,7.5,2.0,102,0.0196078431372549,0
tt0439100,Weeds,1.0,4.0,7.8,4.0,102,0.0392156862745098,0
tt0439100,Weeds,1.0,6.0,7.8,6.0,102,0.058823529411764705,0
tt0439100,Weeds,1.0,8.0,7.7,8.0,102,0.0784313725490196,0
tt0439100,Weeds,1.0,10.0,8.4,10.0,102,0.09803921568627451,0
tt0439100,Weeds,2.0,2.0,8.0,12.0,102,0.11764705882352941,0
tt0439100,Weeds,2.0,4.0,8.0,14.0,102,0.13725490196078433,0
tt0439100,Weeds,2.0,6.0,7.9,16.0,102,0.1568627450980392,0
tt0439100,Weeds,2.0,8.0,8.2,18.0,102,0.17647058823529413,0
tt0439100,Weeds,2.0,10.0,8.0,20.0,102,0.19607843137254902,0
tt0439100,Weeds,2.0,12.0,9.0,22.0,102,0.21568627450980393,0
tt0439100,Weeds,3.0,2.0,7.9,24.0,102,0.23529411764705882,0
tt0439100,Weeds,3.0,4.0,7.5,26.0,102,0.2549019607843137,0
tt0439100,Weeds,3.0,6.0,7.8,28.0,102,0.27450980392156865,0
tt0439100,Weeds,3.0,8.0,7.5,30.0,102,0.29411764705882354,0
tt0439100,Weeds,3.0,10.0,7.6,32.0,102,0.3137254901960784,0
tt0439100,Weeds,3.0,12.0,7.9,34.0,102,0.3333333333333333,0
tt0439100,Weeds,3.0,14.0,8.0,36.0,102,0.35294117647058826,0
tt0439100,Weeds,4.0,1.0,7.6,38.0,102,0.37254901960784315,0
tt0439100,Weeds,4.0,3.0,7.7,40.0,102,0.39215686274509803,0
tt0439100,Weeds,4.0,5.0,8.2,42.0,102,0.4117647058823529,0
tt0439100,Weeds,4.0,7.0,7.9,44.0,102,0.43137254901960786,0
tt0439100,Weeds,4.0,9.0,7.8,46.0,102,0.45098039215686275,0
tt0439100,Weeds,4.0,11.0,7.5,48.0,102,0.47058823529411764,0
tt0439100,Weeds,4.0,13.0,8.4,50.0,102,0.49019607843137253,0
tt0439100,Weeds,5.0,2.0,7.3,52.0,102,0.5098039215686274,0
tt0439100,Weeds,5.0,4.0,7.5,54.0,102,0.5294117647058824,0
tt0439100,Weeds,5.0,6.0,7.3,56.0,102,0.5490196078431373,0
tt0439100,Weeds,5.0,8.0,7.5,58.0,102,0.5686274509803921,0
tt0439100,Weeds,5.0,10.0,7.6,60.0,102,0.5882352941176471,0
tt0439100,Weeds,5.0,12.0,7.5,62.0,102,0.6078431372549019,0
tt0439100,Weeds,6.0,1.0,7.8,64.0,102,0.6274509803921569,0
tt0439100,Weeds,6.0,3.0,7.8,66.0,102,0.6470588235294118,0
tt0439100,Weeds,6.0,5.0,8.1,68.0,102,0.6666666666666666,0
tt0439100,Weeds,6.0,7.0,7.2,70.0,102,0.6862745098039216,0
tt0439100,Weeds,6.0,9.0,7.2,72.0,102,0.7058823529411765,0
tt0439100,Weeds,6.0,11.0,7.4,74.0,102,0.7254901960784313,0
tt0439100,Weeds,6.0,13.0,8.7,76.0,102,0.7450980392156863,0
tt0439100,Weeds,7.0,2.0,7.1,78.0,102,0.7647058823529411,0
tt0439100,Weeds,7.0,4.0,7.2,80.0,102,0.7843137254901961,0
tt0439100,Weeds,7.0,6.0,7.4,82.0,102,0.803921568627451,0
tt0439100,Weeds,7.0,8.0,7.8,84.0,102,0.8235294117647058,0
tt0439100,Weeds,7.0,10.0,7.4,86.0,102,0.8431372549019608,0
tt0439100,Weeds,7.0,12.0,7.6,88.0,102,0.8627450980392157,0
tt0439100,Weeds,8.0,1.0,7.8,90.0,102,0.8823529411764706,0
tt0439100,Weeds,8.0,3.0,7.4,92.0,102,0.9019607843137255,0
tt0439100,Weeds,8.0,5.0,7.3,94.0,102,0.9215686274509803,0
tt0439100,Weeds,8.0,7.0,7.2,96.0,102,0.9411764705882353,0
tt0439100,Weeds,8.0,9.0,7.0,98.0,102,0.9607843137254902,0
tt0439100,Weeds,8.0,11.0,7.9,100.0,102,0.9803921568627451,0
tt0439385,Nasa mala klinika,1.0,3.0,6.6,3.0,111,0.02702702702702703,0
tt0439385,Nasa mala klinika,1.0,5.0,5.8,5.0,111,0.04504504504504504,0
tt0439385,Nasa mala klinika,1.0,7.0,5.2,7.0,111,0.06306306306306306,0
tt0439385,Nasa mala klinika,1.0,9.0,5.4,9.0,111,0.08108108108108109,0
tt0439385,Nasa mala klinika,1.0,11.0,5.5,11.0,111,0.0990990990990991,0
tt0439385,Nasa mala klinika,1.0,13.0,5.3,13.0,111,0.11711711711711711,0
tt0439385,Nasa mala klinika,1.0,16.0,5.7,16.0,111,0.14414414414414414,0
tt0439385,Nasa mala klinika,1.0,18.0,5.5,18.0,111,0.16216216216216217,0
tt0439385,Nasa mala klinika,1.0,20.0,5.5,20.0,111,0.18018018018018017,0
tt0439385,Nasa mala klinika,1.0,22.0,5.8,22.0,111,0.1981981981981982,0
tt0439385,Nasa mala klinika,1.0,24.0,5.3,24.0,111,0.21621621621621623,0
tt0439385,Nasa mala klinika,1.0,26.0,4.8,26.0,111,0.23423423423423423,0
tt0439385,Nasa mala klinika,1.0,29.0,4.8,29.0,111,0.26126126126126126,0
tt0439385,Nasa mala klinika,2.0,1.0,5.0,31.0,111,0.27927927927927926,0
tt0439385,Nasa mala klinika,2.0,3.0,4.6,33.0,111,0.2972972972972973,0
tt0439385,Nasa mala klinika,2.0,5.0,5.3,35.0,111,0.3153153153153153,0
tt0439385,Nasa mala klinika,2.0,7.0,5.3,37.0,111,0.3333333333333333,0
tt0439385,Nasa mala klinika,2.0,9.0,5.3,39.0,111,0.35135135135135137,0
tt0439385,Nasa mala klinika,2.0,11.0,5.5,41.0,111,0.36936936936936937,0
tt0439385,Nasa mala klinika,2.0,15.0,5.3,44.0,111,0.3963963963963964,0
tt0439385,Nasa mala klinika,2.0,17.0,5.3,46.0,111,0.4144144144144144,0
tt0439385,Nasa mala klinika,2.0,19.0,5.5,48.0,111,0.43243243243243246,0
tt0439385,Nasa mala klinika,2.0,21.0,5.9,50.0,111,0.45045045045045046,0
tt0439385,Nasa mala klinika,2.0,23.0,4.6,52.0,111,0.46846846846846846,0
tt0439385,Nasa mala klinika,2.0,25.0,5.3,54.0,111,0.4864864864864865,0
tt0439385,Nasa mala klinika,2.0,28.0,5.0,57.0,111,0.5135135135135135,0
tt0439385,Nasa mala klinika,2.0,30.0,5.3,59.0,111,0.5315315315315315,0
tt0439385,Nasa mala klinika,2.0,32.0,5.0,61.0,111,0.5495495495495496,0
tt0439385,Nasa mala klinika,3.0,2.0,6.0,63.0,111,0.5675675675675675,0
tt0439385,Nasa mala klinika,3.0,4.0,6.0,65.0,111,0.5855855855855856,0
tt0439385,Nasa mala klinika,3.0,6.0,6.4,67.0,111,0.6036036036036037,0
tt0439385,Nasa mala klinika,3.0,9.0,6.0,70.0,111,0.6306306306306306,0
tt0439385,Nasa mala klinika,3.0,11.0,7.4,72.0,111,0.6486486486486487,0
tt0439385,Nasa mala klinika,3.0,13.0,6.8,74.0,111,0.6666666666666666,0
tt0439385,Nasa mala klinika,3.0,15.0,7.2,76.0,111,0.6846846846846847,0
tt0439385,Nasa mala klinika,3.0,17.0,6.0,78.0,111,0.7027027027027027,0
tt0439385,Nasa mala klinika,3.0,19.0,6.4,80.0,111,0.7207207207207207,0
tt0439385,Nasa mala klinika,3.0,21.0,6.0,82.0,111,0.7387387387387387,0
tt0439385,Nasa mala klinika,3.0,24.0,7.0,85.0,111,0.7657657657657657,0
tt0439385,Nasa mala klinika,3.0,26.0,6.6,87.0,111,0.7837837837837838,0
tt0439385,Nasa mala klinika,3.0,28.0,6.2,89.0,111,0.8018018018018018,0
tt0439385,Nasa mala klinika,3.0,30.0,6.0,91.0,111,0.8198198198198198,0
tt0439385,Nasa mala klinika,3.0,32.0,6.5,93.0,111,0.8378378378378378,0
tt0439385,Nasa mala klinika,3.0,34.0,7.0,95.0,111,0.8558558558558559,0
tt0439385,Nasa mala klinika,4.0,2.0,7.2,98.0,111,0.8828828828828829,0
tt0439385,Nasa mala klinika,4.0,4.0,7.2,100.0,111,0.9009009009009009,0
tt0439385,Nasa mala klinika,4.0,6.0,6.2,102.0,111,0.918918918918919,0
tt0439385,Nasa mala klinika,4.0,8.0,6.8,104.0,111,0.9369369369369369,0
tt0439385,Nasa mala klinika,4.0,10.0,6.4,106.0,111,0.954954954954955,0
tt0439385,Nasa mala klinika,4.0,12.0,7.6,108.0,111,0.972972972972973,0
tt0442633,Brainiac: Science Abuse,1.0,2.0,7.5,2.0,58,0.034482758620689655,0
tt0442633,Brainiac: Science Abuse,1.0,3.0,7.5,3.0,58,0.05172413793103448,0
tt0442633,Brainiac: Science Abuse,1.0,4.0,7.6,4.0,58,0.06896551724137931,0
tt0442633,Brainiac: Science Abuse,1.0,5.0,7.6,5.0,58,0.08620689655172414,0
tt0442633,Brainiac: Science Abuse,1.0,6.0,7.8,6.0,58,0.10344827586206896,0
tt0442633,Brainiac: Science Abuse,2.0,1.0,7.5,7.0,58,0.1206896551724138,0
tt0442633,Brainiac: Science Abuse,2.0,2.0,7.6,8.0,58,0.13793103448275862,0
tt0442633,Brainiac: Science Abuse,2.0,3.0,7.5,9.0,58,0.15517241379310345,0
tt0442633,Brainiac: Science Abuse,2.0,5.0,7.3,11.0,58,0.1896551724137931,0
tt0442633,Brainiac: Science Abuse,2.0,6.0,7.2,12.0,58,0.20689655172413793,0
tt0442633,Brainiac: Science Abuse,2.0,7.0,7.2,13.0,58,0.22413793103448276,0
tt0442633,Brainiac: Science Abuse,2.0,8.0,7.2,14.0,58,0.2413793103448276,0
tt0442633,Brainiac: Science Abuse,2.0,9.0,7.4,15.0,58,0.25862068965517243,0
tt0442633,Brainiac: Science Abuse,2.0,10.0,7.4,16.0,58,0.27586206896551724,0
tt0442633,Brainiac: Science Abuse,2.0,11.0,7.0,17.0,58,0.29310344827586204,0
tt0442633,Brainiac: Science Abuse,2.0,12.0,7.1,18.0,58,0.3103448275862069,0
tt0442633,Brainiac: Science Abuse,3.0,1.0,7.6,20.0,58,0.3448275862068966,0
tt0442633,Brainiac: Science Abuse,3.0,2.0,7.3,21.0,58,0.3620689655172414,0
tt0442633,Brainiac: Science Abuse,3.0,3.0,7.9,22.0,58,0.3793103448275862,0
tt0442633,Brainiac: Science Abuse,3.0,4.0,7.3,23.0,58,0.39655172413793105,0
tt0442633,Brainiac: Science Abuse,3.0,5.0,7.1,24.0,58,0.41379310344827586,0
tt0442633,Brainiac: Science Abuse,3.0,6.0,7.5,25.0,58,0.43103448275862066,0
tt0442633,Brainiac: Science Abuse,3.0,7.0,6.8,26.0,58,0.4482758620689655,0
tt0442633,Brainiac: Science Abuse,3.0,8.0,7.0,27.0,58,0.46551724137931033,0
tt0442633,Brainiac: Science Abuse,3.0,9.0,8.2,28.0,58,0.4827586206896552,0
tt0442633,Brainiac: Science Abuse,4.0,2.0,7.8,30.0,58,0.5172413793103449,0
tt0442633,Brainiac: Science Abuse,4.0,3.0,7.7,31.0,58,0.5344827586206896,0
tt0442633,Brainiac: Science Abuse,4.0,4.0,7.7,32.0,58,0.5517241379310345,0
tt0442633,Brainiac: Science Abuse,4.0,5.0,7.7,33.0,58,0.5689655172413793,0
tt0442633,Brainiac: Science Abuse,4.0,6.0,7.8,34.0,58,0.5862068965517241,0
tt0442633,Brainiac: Science Abuse,4.0,7.0,7.7,35.0,58,0.603448275862069,0
tt0442633,Brainiac: Science Abuse,4.0,8.0,7.7,36.0,58,0.6206896551724138,0
tt0442633,Brainiac: Science Abuse,4.0,9.0,7.7,37.0,58,0.6379310344827587,0
tt0442633,Brainiac: Science Abuse,5.0,2.0,7.7,39.0,58,0.6724137931034483,0
tt0442633,Brainiac: Science Abuse,5.0,3.0,7.7,40.0,58,0.6896551724137931,0
tt0442633,Brainiac: Science Abuse,5.0,4.0,7.7,41.0,58,0.7068965517241379,0
tt0442633,Brainiac: Science Abuse,5.0,5.0,7.8,42.0,58,0.7241379310344828,0
tt0442633,Brainiac: Science Abuse,5.0,6.0,7.7,43.0,58,0.7413793103448276,0
tt0442633,Brainiac: Science Abuse,5.0,7.0,7.7,44.0,58,0.7586206896551724,0
tt0442633,Brainiac: Science Abuse,5.0,8.0,7.7,45.0,58,0.7758620689655172,0
tt0442633,Brainiac: Science Abuse,5.0,9.0,7.7,46.0,58,0.7931034482758621,0
tt0442633,Brainiac: Science Abuse,5.0,10.0,7.2,47.0,58,0.8103448275862069,0
tt0442633,Brainiac: Science Abuse,6.0,1.0,8.1,49.0,58,0.8448275862068966,0
tt0442633,Brainiac: Science Abuse,6.0,2.0,8.2,50.0,58,0.8620689655172413,0
tt0442633,Brainiac: Science Abuse,6.0,3.0,8.4,51.0,58,0.8793103448275862,0
tt0442633,Brainiac: Science Abuse,6.0,4.0,8.8,52.0,58,0.896551724137931,0
tt0442633,Brainiac: Science Abuse,6.0,5.0,8.4,53.0,58,0.9137931034482759,0
tt0442633,Brainiac: Science Abuse,6.0,6.0,8.4,54.0,58,0.9310344827586207,0
tt0442633,Brainiac: Science Abuse,6.0,7.0,8.4,55.0,58,0.9482758620689655,0
tt0442633,Brainiac: Science Abuse,6.0,8.0,8.4,56.0,58,0.9655172413793104,0
tt0445883,Koffee with Karan,1.0,3.0,9.0,3.0,122,0.02459016393442623,0
tt0445883,Koffee with Karan,1.0,5.0,7.2,5.0,122,0.040983606557377046,0
tt0445883,Koffee with Karan,1.0,8.0,8.6,8.0,122,0.06557377049180328,0
tt0445883,Koffee with Karan,1.0,10.0,7.5,10.0,122,0.08196721311475409,0
tt0445883,Koffee with Karan,1.0,12.0,9.0,12.0,122,0.09836065573770492,0
tt0445883,Koffee with Karan,1.0,15.0,9.1,15.0,122,0.12295081967213115,0
tt0445883,Koffee with Karan,1.0,17.0,2.8,17.0,122,0.13934426229508196,0
tt0445883,Koffee with Karan,1.0,19.0,6.9,19.0,122,0.1557377049180328,0
tt0445883,Koffee with Karan,1.0,22.0,5.7,22.0,122,0.18032786885245902,0
tt0445883,Koffee with Karan,1.0,24.0,8.0,24.0,122,0.19672131147540983,0
tt0445883,Koffee with Karan,2.0,2.0,3.9,27.0,122,0.22131147540983606,0
tt0445883,Koffee with Karan,2.0,4.0,9.3,29.0,122,0.23770491803278687,0
tt0445883,Koffee with Karan,2.0,6.0,7.2,31.0,122,0.2540983606557377,0
tt0445883,Koffee with Karan,2.0,9.0,6.9,34.0,122,0.2786885245901639,0
tt0445883,Koffee with Karan,2.0,11.0,7.5,36.0,122,0.29508196721311475,0
tt0445883,Koffee with Karan,2.0,14.0,9.5,38.0,122,0.3114754098360656,0
tt0445883,Koffee with Karan,2.0,17.0,7.6,41.0,122,0.3360655737704918,0
tt0445883,Koffee with Karan,2.0,19.0,9.5,43.0,122,0.3524590163934426,0
tt0445883,Koffee with Karan,2.0,22.0,8.2,46.0,122,0.3770491803278688,0
tt0445883,Koffee with Karan,3.0,1.0,9.3,48.0,122,0.39344262295081966,0
tt0445883,Koffee with Karan,3.0,3.0,5.7,50.0,122,0.4098360655737705,0
tt0445883,Koffee with Karan,3.0,6.0,6.5,53.0,122,0.4344262295081967,0
tt0445883,Koffee with Karan,3.0,8.0,9.4,55.0,122,0.45081967213114754,0
tt0445883,Koffee with Karan,3.0,16.0,8.8,57.0,122,0.4672131147540984,0
tt0445883,Koffee with Karan,3.0,19.0,9.2,60.0,122,0.4918032786885246,0
tt0445883,Koffee with Karan,4.0,0.0,7.8,62.0,122,0.5081967213114754,0
tt0445883,Koffee with Karan,4.0,3.0,9.7,65.0,122,0.5327868852459017,0
tt0445883,Koffee with Karan,4.0,5.0,8.6,67.0,122,0.5491803278688525,0
tt0445883,Koffee with Karan,4.0,7.0,8.3,69.0,122,0.5655737704918032,0
tt0445883,Koffee with Karan,4.0,10.0,2.9,72.0,122,0.5901639344262295,0
tt0445883,Koffee with Karan,4.0,12.0,6.6,74.0,122,0.6065573770491803,0
tt0445883,Koffee with Karan,4.0,14.0,8.4,76.0,122,0.6229508196721312,0
tt0445883,Koffee with Karan,4.0,17.0,8.0,79.0,122,0.6475409836065574,0
tt0445883,Koffee with Karan,4.0,19.0,9.3,81.0,122,0.6639344262295082,0
tt0445883,Koffee with Karan,5.0,2.0,9.2,84.0,122,0.6885245901639344,0
tt0445883,Koffee with Karan,5.0,4.0,9.9,86.0,122,0.7049180327868853,0
tt0445883,Koffee with Karan,5.0,6.0,5.4,88.0,122,0.7213114754098361,0
tt0445883,Koffee with Karan,5.0,9.0,4.6,91.0,122,0.7459016393442623,0
tt0445883,Koffee with Karan,5.0,11.0,7.8,93.0,122,0.7622950819672131,0
tt0445883,Koffee with Karan,5.0,13.0,8.5,95.0,122,0.7786885245901639,0
tt0445883,Koffee with Karan,5.0,16.0,6.7,98.0,122,0.8032786885245902,0
tt0445883,Koffee with Karan,5.0,18.0,7.0,100.0,122,0.819672131147541,0
tt0445883,Koffee with Karan,6.0,1.0,8.3,103.0,122,0.8442622950819673,0
tt0445883,Koffee with Karan,6.0,3.0,8.3,105.0,122,0.860655737704918,0
tt0445883,Koffee with Karan,6.0,5.0,9.4,107.0,122,0.8770491803278688,0
tt0445883,Koffee with Karan,6.0,8.0,9.2,110.0,122,0.9016393442622951,0
tt0445883,Koffee with Karan,6.0,10.0,8.7,112.0,122,0.9180327868852459,0
tt0445883,Koffee with Karan,6.0,14.0,8.4,114.0,122,0.9344262295081968,0
tt0445883,Koffee with Karan,6.0,17.0,5.3,117.0,122,0.9590163934426229,0
tt0445883,Koffee with Karan,6.0,19.0,8.8,119.0,122,0.9754098360655737,0
tt0452713,Bitange i princeze,1.0,3.0,9.2,3.0,107,0.028037383177570093,0
tt0452713,Bitange i princeze,1.0,5.0,9.1,5.0,107,0.04672897196261682,0
tt0452713,Bitange i princeze,1.0,7.0,8.8,7.0,107,0.06542056074766354,0
tt0452713,Bitange i princeze,1.0,9.0,8.8,9.0,107,0.08411214953271028,0
tt0452713,Bitange i princeze,1.0,11.0,9.1,11.0,107,0.102803738317757,0
tt0452713,Bitange i princeze,1.0,13.0,9.2,13.0,107,0.12149532710280374,0
tt0452713,Bitange i princeze,2.0,2.0,8.5,15.0,107,0.14018691588785046,0
tt0452713,Bitange i princeze,2.0,4.0,8.8,17.0,107,0.1588785046728972,0
tt0452713,Bitange i princeze,2.0,6.0,8.8,19.0,107,0.17757009345794392,0
tt0452713,Bitange i princeze,2.0,8.0,8.9,21.0,107,0.19626168224299065,0
tt0452713,Bitange i princeze,2.0,10.0,9.4,23.0,107,0.21495327102803738,0
tt0452713,Bitange i princeze,2.0,12.0,8.9,25.0,107,0.2336448598130841,0
tt0452713,Bitange i princeze,2.0,15.0,8.9,28.0,107,0.2616822429906542,0
tt0452713,Bitange i princeze,2.0,18.0,8.9,30.0,107,0.2803738317757009,0
tt0452713,Bitange i princeze,2.0,20.0,8.8,32.0,107,0.29906542056074764,0
tt0452713,Bitange i princeze,2.0,22.0,9.0,34.0,107,0.3177570093457944,0
tt0452713,Bitange i princeze,2.0,24.0,8.7,36.0,107,0.3364485981308411,0
tt0452713,Bitange i princeze,2.0,26.0,8.7,38.0,107,0.35514018691588783,0
tt0452713,Bitange i princeze,3.0,1.0,8.5,40.0,107,0.37383177570093457,0
tt0452713,Bitange i princeze,3.0,3.0,8.4,42.0,107,0.3925233644859813,0
tt0452713,Bitange i princeze,3.0,5.0,8.5,44.0,107,0.411214953271028,0
tt0452713,Bitange i princeze,3.0,7.0,8.6,46.0,107,0.42990654205607476,0
tt0452713,Bitange i princeze,3.0,9.0,8.6,48.0,107,0.4485981308411215,0
tt0452713,Bitange i princeze,3.0,11.0,8.7,50.0,107,0.4672897196261682,0
tt0452713,Bitange i princeze,3.0,13.0,9.1,52.0,107,0.48598130841121495,0
tt0452713,Bitange i princeze,3.0,16.0,9.1,55.0,107,0.514018691588785,0
tt0452713,Bitange i princeze,3.0,18.0,8.4,57.0,107,0.5327102803738317,0
tt0452713,Bitange i princeze,3.0,20.0,8.4,59.0,107,0.5514018691588785,0
tt0452713,Bitange i princeze,4.0,2.0,8.5,61.0,107,0.5700934579439252,0
tt0452713,Bitange i princeze,4.0,4.0,8.3,63.0,107,0.5887850467289719,0
tt0452713,Bitange i princeze,4.0,6.0,8.4,65.0,107,0.6074766355140186,0
tt0452713,Bitange i princeze,4.0,8.0,8.7,67.0,107,0.6261682242990654,0
tt0452713,Bitange i princeze,4.0,10.0,8.7,69.0,107,0.6448598130841121,0
tt0452713,Bitange i princeze,4.0,12.0,8.5,71.0,107,0.6635514018691588,0
tt0452713,Bitange i princeze,4.0,14.0,8.5,73.0,107,0.6822429906542056,0
tt0452713,Bitange i princeze,4.0,16.0,8.9,75.0,107,0.7009345794392523,0
tt0452713,Bitange i princeze,4.0,18.0,8.3,77.0,107,0.719626168224299,0
tt0452713,Bitange i princeze,4.0,20.0,8.5,79.0,107,0.7383177570093458,0
tt0452713,Bitange i princeze,4.0,23.0,9.2,82.0,107,0.7663551401869159,0
tt0452713,Bitange i princeze,5.0,1.0,8.4,84.0,107,0.7850467289719626,0
tt0452713,Bitange i princeze,5.0,3.0,8.6,86.0,107,0.8037383177570093,0
tt0452713,Bitange i princeze,5.0,5.0,8.6,88.0,107,0.822429906542056,0
tt0452713,Bitange i princeze,5.0,7.0,7.9,90.0,107,0.8411214953271028,0
tt0452713,Bitange i princeze,5.0,9.0,7.9,92.0,107,0.8598130841121495,0
tt0452713,Bitange i princeze,5.0,11.0,8.9,94.0,107,0.8785046728971962,0
tt0452713,Bitange i princeze,5.0,13.0,8.7,96.0,107,0.897196261682243,0
tt0452713,Bitange i princeze,5.0,15.0,8.2,98.0,107,0.9158878504672897,0
tt0452713,Bitange i princeze,5.0,17.0,8.2,100.0,107,0.9345794392523364,0
tt0452713,Bitange i princeze,5.0,19.0,8.6,102.0,107,0.9532710280373832,0
tt0452713,Bitange i princeze,5.0,21.0,8.2,104.0,107,0.9719626168224299,0
tt0455061,De Lama's,1.0,2.0,8.6,2.0,84,0.023809523809523808,0
tt0455061,De Lama's,1.0,4.0,8.5,4.0,84,0.047619047619047616,0
tt0455061,De Lama's,1.0,5.0,8.6,5.0,84,0.05952380952380952,0
tt0455061,De Lama's,1.0,7.0,8.4,7.0,84,0.08333333333333333,0
tt0455061,De Lama's,1.0,9.0,8.5,9.0,84,0.10714285714285714,0
tt0455061,De Lama's,2.0,1.0,8.6,10.0,84,0.11904761904761904,0
tt0455061,De Lama's,2.0,3.0,8.7,12.0,84,0.14285714285714285,0
tt0455061,De Lama's,2.0,5.0,8.4,14.0,84,0.16666666666666666,0
tt0455061,De Lama's,3.0,1.0,7.7,15.0,84,0.17857142857142858,0
tt0455061,De Lama's,3.0,3.0,8.6,17.0,84,0.20238095238095238,0
tt0455061,De Lama's,3.0,4.0,8.5,18.0,84,0.21428571428571427,0
tt0455061,De Lama's,3.0,6.0,8.5,20.0,84,0.23809523809523808,0
tt0455061,De Lama's,4.0,1.0,8.6,22.0,84,0.2619047619047619,0
tt0455061,De Lama's,4.0,2.0,8.9,23.0,84,0.27380952380952384,0
tt0455061,De Lama's,4.0,4.0,8.4,25.0,84,0.2976190476190476,0
tt0455061,De Lama's,4.0,6.0,8.4,27.0,84,0.32142857142857145,0
tt0455061,De Lama's,4.0,7.0,7.7,28.0,84,0.3333333333333333,0
tt0455061,De Lama's,5.0,2.0,8.4,30.0,84,0.35714285714285715,0
tt0455061,De Lama's,5.0,3.0,8.5,31.0,84,0.36904761904761907,0
tt0455061,De Lama's,5.0,5.0,8.6,33.0,84,0.39285714285714285,0
tt0455061,De Lama's,5.0,7.0,7.4,35.0,84,0.4166666666666667,0
tt0455061,De Lama's,5.0,8.0,8.5,36.0,84,0.42857142857142855,0
tt0455061,De Lama's,5.0,10.0,8.5,38.0,84,0.4523809523809524,0
tt0455061,De Lama's,5.0,12.0,8.5,40.0,84,0.47619047619047616,0
tt0455061,De Lama's,5.0,13.0,8.7,41.0,84,0.4880952380952381,0
tt0455061,De Lama's,6.0,1.0,8.5,43.0,84,0.5119047619047619,0
tt0455061,De Lama's,6.0,2.0,8.6,44.0,84,0.5238095238095238,0
tt0455061,De Lama's,6.0,4.0,8.8,46.0,84,0.5476190476190477,0
tt0455061,De Lama's,6.0,6.0,8.6,48.0,84,0.5714285714285714,0
tt0455061,De Lama's,6.0,7.0,8.6,49.0,84,0.5833333333333334,0
tt0455061,De Lama's,6.0,9.0,8.5,51.0,84,0.6071428571428571,0
tt0455061,De Lama's,7.0,1.0,8.5,53.0,84,0.6309523809523809,0
tt0455061,De Lama's,7.0,2.0,8.5,54.0,84,0.6428571428571429,0
tt0455061,De Lama's,7.0,4.0,8.5,56.0,84,0.6666666666666666,0
tt0455061,De Lama's,7.0,5.0,8.6,57.0,84,0.6785714285714286,0
tt0455061,De Lama's,7.0,7.0,8.5,59.0,84,0.7023809523809523,0
tt0455061,De Lama's,8.0,1.0,7.8,61.0,84,0.7261904761904762,0
tt0455061,De Lama's,8.0,2.0,8.5,62.0,84,0.7380952380952381,0
tt0455061,De Lama's,8.0,4.0,8.6,64.0,84,0.7619047619047619,0
tt0455061,De Lama's,8.0,6.0,8.5,66.0,84,0.7857142857142857,0
tt0455061,De Lama's,8.0,7.0,8.6,67.0,84,0.7976190476190477,0
tt0455061,De Lama's,8.0,9.0,8.6,69.0,84,0.8214285714285714,0
tt0455061,De Lama's,8.0,10.0,8.5,70.0,84,0.8333333333333334,0
tt0455061,De Lama's,9.0,1.0,7.5,72.0,84,0.8571428571428571,0
tt0455061,De Lama's,9.0,3.0,8.5,74.0,84,0.8809523809523809,0
tt0455061,De Lama's,9.0,4.0,8.8,75.0,84,0.8928571428571429,0
tt0455061,De Lama's,9.0,6.0,8.6,77.0,84,0.9166666666666666,0
tt0455061,De Lama's,9.0,8.0,8.7,79.0,84,0.9404761904761905,0
tt0455061,De Lama's,9.0,9.0,8.7,80.0,84,0.9523809523809523,0
tt0455061,De Lama's,9.0,11.0,8.8,82.0,84,0.9761904761904762,0
tt0458254,The Colbert Report,1.0,25.0,7.1,25.0,1262,0.019809825673534072,0
tt0458254,The Colbert Report,2.0,18.0,6.6,50.0,1262,0.039619651347068144,0
tt0458254,The Colbert Report,2.0,43.0,7.0,75.0,1262,0.059429477020602216,0
tt0458254,The Colbert Report,2.0,67.0,7.0,99.0,1262,0.07844690966719493,0
tt0458254,The Colbert Report,2.0,92.0,6.9,124.0,1262,0.098256735340729,0
tt0458254,The Colbert Report,2.0,117.0,7.0,149.0,1262,0.11806656101426308,0
tt0458254,The Colbert Report,2.0,142.0,6.5,174.0,1262,0.13787638668779714,0
tt0458254,The Colbert Report,3.0,5.0,6.7,198.0,1262,0.15689381933438987,0
tt0458254,The Colbert Report,3.0,30.0,6.7,223.0,1262,0.17670364500792393,0
tt0458254,The Colbert Report,3.0,55.0,6.5,248.0,1262,0.196513470681458,0
tt0458254,The Colbert Report,3.0,79.0,6.6,272.0,1262,0.21553090332805072,0
tt0458254,The Colbert Report,3.0,104.0,6.8,297.0,1262,0.2353407290015848,0
tt0458254,The Colbert Report,3.0,129.0,6.6,322.0,1262,0.2551505546751189,0
tt0458254,The Colbert Report,4.0,16.0,6.6,347.0,1262,0.27496038034865294,0
tt0458254,The Colbert Report,4.0,40.0,6.6,371.0,1262,0.29397781299524567,0
tt0458254,The Colbert Report,4.0,65.0,6.3,396.0,1262,0.31378763866877973,0
